,source,Site,date,GPP_mean,GPP_se_mean,GPP_sd,GPP_2.5pct,GPP_25pct,GPP_50pct,GPP_75pct,GPP_97.5pct,GPP_n_eff,GPP_Rhat,ER_mean,ER_se_mean,ER_sd,ER_2.5pct,ER_25pct,ER_50pct,ER_75pct,ER_97.5pct,ER_n_eff,ER_Rhat,DO_R2_mean,DO_R2_se_mean,DO_R2_sd,DO_R2_2.5pct,DO_R2_25pct,DO_R2_50pct,DO_R2_75pct,DO_R2_97.5pct,DO_R2_n_eff,DO_R2_Rhat,GPP_daily_mean,GPP_daily_se_mean,GPP_daily_sd,GPP_daily_2.5pct,GPP_daily_25pct,GPP_daily_50pct,GPP_daily_75pct,GPP_daily_97.5pct,GPP_daily_n_eff,GPP_daily_Rhat,ER_daily_mean,ER_daily_se_mean,ER_daily_sd,ER_daily_2.5pct,ER_daily_25pct,ER_daily_50pct,ER_daily_75pct,ER_daily_97.5pct,ER_daily_n_eff,ER_daily_Rhat,K600_daily_mean,K600_daily_se_mean,K600_daily_sd,K600_daily_2.5pct,K600_daily_25pct,K600_daily_50pct,K600_daily_75pct,K600_daily_97.5pct,K600_daily_n_eff,K600_daily_Rhat,K600_daily_predlog_mean,K600_daily_predlog_se_mean,K600_daily_predlog_sd,K600_daily_predlog_2.5pct,K600_daily_predlog_25pct,K600_daily_predlog_50pct,K600_daily_predlog_75pct,K600_daily_predlog_97.5pct,K600_daily_predlog_n_eff,K600_daily_predlog_Rhat,valid_day,warnings,errors
741,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,4/27/2021,2.122916968,0.014563767,0.51496962,1.115270243,1.7749897,2.104219099,2.474271049,3.125324895,1250.304452,0.999825504,-6.101118564,0.03355712,1.079428079,-8.266781215,-6.810763414,-6.096278745,-5.383452242,-3.985867594,1034.708587,1.00053055,0.994847313,2.73E-05,0.000754883,0.993214474,0.994368906,0.994884556,0.995375978,0.99617349,764.499683,1.008478596,2.122916968,0.014563767,0.51496962,1.115270243,1.7749897,2.104219099,2.474271049,3.125324895,1250.304452,0.999825504,-6.101118564,0.03355712,1.079428079,-8.266781215,-6.810763414,-6.096278745,-5.383452242,-3.985867594,1034.708587,1.00053055,7.988030727,0.036949474,1.283137473,5.418224213,7.150593894,7.966494852,8.803016098,10.60377471,1205.951561,1.001141695,2.005418845,0.001492383,0.040952231,1.924391969,1.977598569,2.006021225,2.032107545,2.086381634,752.9994546,1.001862182,TRUE,NA,NA
742,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,4/28/2021,2.524399111,0.015014011,0.54604524,1.482485539,2.143614393,2.524128198,2.887863898,3.605252718,1322.707417,1.000082291,-6.302242843,0.033111872,1.092949164,-8.412839224,-7.03689243,-6.309257603,-5.582190899,-4.173568978,1089.513101,1.00175339,0.99576048,2.53E-05,0.000648601,0.994392349,0.995336287,0.995805449,0.996218003,0.996943346,656.0958519,1.013962915,2.524399111,0.015014011,0.54604524,1.482485539,2.143614393,2.524128198,2.887863898,3.605252718,1322.707417,1.000082291,-6.302242843,0.033111872,1.092949164,-8.412839224,-7.03689243,-6.309257603,-5.582190899,-4.173568978,1089.513101,1.00175339,7.968891302,0.035149368,1.209676909,5.697727739,7.12444752,7.981907977,8.736657054,10.35407029,1184.414595,1.000932483,2.005882031,0.001452847,0.039818923,1.927679555,1.97905766,2.006251711,2.032190371,2.086387488,751.1715086,1.001797888,TRUE,NA,NA
743,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,4/29/2021,2.625627298,0.016182507,0.550332841,1.555611152,2.259059876,2.629133546,2.995646963,3.690407195,1156.536299,0.999590803,-7.54804465,0.042038772,1.277684825,-10.02505852,-8.420503891,-7.591320496,-6.693491647,-5.024326788,923.7350533,1.001501106,0.996288764,2.38E-05,0.000553121,0.99512397,0.99594081,0.996311717,0.996684561,0.997283138,538.0483358,1.005607624,2.625627298,0.016182507,0.550332841,1.555611152,2.259059876,2.629133546,2.995646963,3.690407195,1156.536299,0.999590803,-7.54804465,0.042038772,1.277684825,-10.02505852,-8.420503891,-7.591320496,-6.693491647,-5.024326788,923.7350533,1.001501106,7.820890759,0.038849471,1.266666914,5.221520844,7.004864315,7.889784125,8.656787713,10.26037486,1063.052303,0.99957984,1.99275393,0.001282211,0.029501475,1.933882743,1.9735024,1.9936448,2.012923939,2.050605557,529.3815582,1.002205179,TRUE,NA,NA
744,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,4/30/2021,2.499465772,0.016029355,0.547496368,1.438922553,2.12593697,2.498904359,2.8600085,3.565263583,1166.622562,0.999574167,-8.080631467,0.044264868,1.367383476,-10.8112087,-8.966870816,-8.09227459,-7.137719828,-5.477765194,954.2503119,1.000618092,0.994449832,2.79E-05,0.000825577,0.992677115,0.993929881,0.994504479,0.995032342,0.995888578,877.5691711,1.003600943,2.499465772,0.016029355,0.547496368,1.438922553,2.12593697,2.498904359,2.8600085,3.565263583,1166.622562,0.999574167,-8.080631467,0.044264868,1.367383476,-10.8112087,-8.966870816,-8.09227459,-7.137719828,-5.477765194,954.2503119,1.000618092,8.008668116,0.039715636,1.295775094,5.480337946,7.131195709,7.994901049,8.869377716,10.5134038,1064.476821,0.999901027,1.986838604,0.00147028,0.033412901,1.92018213,1.965655372,1.986545488,2.008865561,2.052391598,516.449925,1.002411079,TRUE,NA,NA
745,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/1/2021,2.185337775,0.017040676,0.525458889,1.182474549,1.846434285,2.184277192,2.539109129,3.225344951,950.8320783,1.002672432,-7.861993372,0.046826801,1.334535769,-10.52756242,-8.773670888,-7.861023956,-6.953650633,-5.294612739,812.2158407,1.006824583,0.994399954,3.46E-05,0.000852783,0.992546231,0.993884222,0.994430412,0.994999779,0.99593531,607.0392795,1.002891303,2.185337775,0.017040676,0.525458889,1.182474549,1.846434285,2.184277192,2.539109129,3.225344951,950.8320783,1.002672432,-7.861993372,0.046826801,1.334535769,-10.52756242,-8.773670888,-7.861023956,-6.953650633,-5.294612739,812.2158407,1.006824583,7.966294487,0.038253002,1.23325256,5.690185033,7.085675808,7.957800371,8.818911226,10.3243066,1039.376765,1.004127862,1.999505834,0.001280617,0.031529346,1.935064349,1.977958336,1.999611533,2.021636841,2.061809408,606.1661328,1.002140141,TRUE,NA,NA
746,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/2/2021,2.958486519,0.016260437,0.55782158,1.872803257,2.579250833,2.964407257,3.325082762,4.075386744,1176.863797,1.000137667,-8.702709192,0.043965211,1.309499105,-11.29571898,-9.58636064,-8.718147974,-7.805075154,-6.219096615,887.1398469,1.001789145,0.997532589,1.90E-05,0.000384168,0.996726021,0.997290299,0.997562109,0.997801873,0.99822337,407.6261309,1.014608696,2.958486519,0.016260437,0.55782158,1.872803257,2.579250833,2.964407257,3.325082762,4.075386744,1176.863797,1.000137667,-8.702709192,0.043965211,1.309499105,-11.29571898,-9.58636064,-8.718147974,-7.805075154,-6.219096615,887.1398469,1.001789145,7.706077877,0.037028151,1.149799418,5.350654155,6.946966102,7.697164759,8.501563984,9.955775963,964.2288598,1.000708469,2.000381867,0.001294954,0.03237348,1.934744859,1.977765716,2.000359962,2.02262991,2.06399163,624.9854834,1.002095855,TRUE,NA,NA
747,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/3/2021,2.614584768,0.017341095,0.569981953,1.517168134,2.228098678,2.605403864,2.994993063,3.750127815,1080.361729,0.999718941,-10.6867549,0.064983567,1.904120331,-14.42190797,-11.93242603,-10.68411811,-9.389099396,-6.95191925,858.5818251,1.000707022,0.994592702,2.85E-05,0.000803408,0.992789713,0.994112412,0.994649549,0.995148173,0.996009426,794.2059436,1.003844629,2.614584768,0.017341095,0.569981953,1.517168134,2.228098678,2.605403864,2.994993063,3.750127815,1080.361729,0.999718941,-10.6867549,0.064983567,1.904120331,-14.42190797,-11.93242603,-10.68411811,-9.389099396,-6.95191925,858.5818251,1.000707022,5.780047184,0.038059441,1.167194587,3.485111867,4.991508961,5.777993616,6.566981859,8.079506226,940.5063242,1.000418597,2.109619303,0.001708842,0.041055643,2.025550185,2.083231719,2.10985637,2.135756934,2.19101538,577.2204332,1.007131037,TRUE,NA,NA
748,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/4/2021,2.01677606,0.011730806,0.489118566,1.067808803,1.695301591,2.01426418,2.344410396,2.968628082,1738.491552,0.999578305,-12.39333505,0.069641368,2.342254236,-16.96785293,-13.9809347,-12.38414521,-10.83068085,-7.760830926,1131.184597,1.00315623,0.993024093,3.22E-05,0.000996916,0.991013995,0.992389701,0.993057483,0.99375188,0.994837254,958.717255,1.002864522,2.01677606,0.011730806,0.489118566,1.067808803,1.695301591,2.01426418,2.344410396,2.968628082,1738.491552,0.999578305,-12.39333505,0.069641368,2.342254236,-16.96785293,-13.9809347,-12.38414521,-10.83068085,-7.760830926,1131.184597,1.00315623,5.181681448,0.030882716,1.069835701,3.079219939,4.459318008,5.175082329,5.892566051,7.273329397,1200.06069,1.003266904,2.108562898,0.001438247,0.046514749,2.014935993,2.077375134,2.107574355,2.13963524,2.200547764,1045.957956,1.003208642,TRUE,NA,NA
749,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/5/2021,0.111683974,0.012447283,0.530186311,-0.961276193,-0.238879597,0.106595026,0.460010743,1.160762184,1814.29489,0.99978144,-2.531583658,0.037668756,1.198007497,-4.936072142,-3.323907289,-2.561430181,-1.706461361,-0.222374897,1011.478168,1.000247198,0.998212268,1.37E-05,0.000261185,0.99765813,0.998044699,0.998224901,0.998402934,0.998682109,361.9650012,1.012857841,0.111683974,0.012447283,0.530186311,-0.961276193,-0.238879597,0.106595026,0.460010743,1.160762184,1814.29489,0.99978144,-2.531583658,0.037668756,1.198007497,-4.936072142,-3.323907289,-2.561430181,-1.706461361,-0.222374897,1011.478168,1.000247198,2.386989575,0.030525926,0.843847677,0.776623628,1.811570486,2.397841116,2.948240198,4.038547831,764.1707526,1.00039323,2.011571679,0.001652988,0.035882637,1.93827464,1.988686823,2.011184685,2.035123743,2.084000576,471.2263411,1.002865213,TRUE,NA,NA
750,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/6/2021,1.388458181,0.011667747,0.467476296,0.546230418,1.061769962,1.392803766,1.697775612,2.337103159,1605.259201,0.998908536,-6.560360843,0.037240696,1.213697877,-8.976561436,-7.371611525,-6.574813981,-5.753296129,-4.165604574,1062.149383,1.002686401,0.988969413,6.72E-05,0.00166361,0.985540322,0.987912134,0.989026117,0.99010591,0.991972877,613.5255263,1.005953726,1.388458181,0.011667747,0.467476296,0.546230418,1.061769962,1.392803766,1.697775612,2.337103159,1605.259201,0.998908536,-6.560360843,0.037240696,1.213697877,-8.976561436,-7.371611525,-6.574813981,-5.753296129,-4.165604574,1062.149383,1.002686401,8.034703986,0.036619389,1.330642888,5.401983859,7.155994296,8.012998921,8.947550675,10.66805474,1320.385784,1.001459251,2.004648206,0.001408233,0.037883078,1.929786789,1.978837349,2.004868088,2.030063792,2.080296606,723.6711589,1.001861001,TRUE,NA,NA
751,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/7/2021,1.446947626,0.012335111,0.476183977,0.570683818,1.123336333,1.448027378,1.759683825,2.408420503,1490.264834,0.999956766,-6.252133104,0.036735743,1.152052679,-8.584497289,-7.027108606,-6.241255452,-5.482354773,-3.960072411,983.4833518,1.000665809,0.986029104,9.72E-05,0.002157142,0.981525656,0.984649476,0.986171206,0.987564228,0.989730389,492.2925327,1.007684283,1.446947626,0.012335111,0.476183977,0.570683818,1.123336333,1.448027378,1.759683825,2.408420503,1490.264834,0.999956766,-6.252133104,0.036735743,1.152052679,-8.584497289,-7.027108606,-6.241255452,-5.482354773,-3.960072411,983.4833518,1.000665809,7.989047399,0.040557209,1.341193378,5.375981681,7.100332403,7.982658015,8.853945489,10.65123838,1093.570239,1.001987997,1.99631167,0.00141084,0.035361458,1.927516809,1.972726892,1.996641536,2.019887138,2.065494973,628.2097586,1.002394688,TRUE,NA,NA
752,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/8/2021,1.799409721,0.012831047,0.49834941,0.759882441,1.467684633,1.813015601,2.132013242,2.774974019,1508.494339,0.9992492,-5.881257664,0.031312573,1.081076805,-8.034546459,-6.592060935,-5.892163308,-5.163304406,-3.751337555,1191.998179,0.999492757,0.99002126,5.38E-05,0.00147605,0.986809246,0.989093365,0.9901282,0.99098821,0.992687591,753.7409443,1.007481515,1.799409721,0.012831047,0.49834941,0.759882441,1.467684633,1.813015601,2.132013242,2.774974019,1508.494339,0.9992492,-5.881257664,0.031312573,1.081076805,-8.034546459,-6.592060935,-5.892163308,-5.163304406,-3.751337555,1191.998179,0.999492757,7.724858328,0.03302837,1.240560518,5.30922489,6.934891034,7.72958371,8.545653502,10.16174284,1410.787573,1.000173458,2.006940228,0.00151293,0.042152324,1.924424163,1.978725777,2.007347457,2.034612071,2.090175961,776.2563684,1.001761103,TRUE,NA,NA
753,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/9/2021,2.397303109,0.015510618,0.55458742,1.282755822,2.030388673,2.403583366,2.774876107,3.481103191,1278.444395,1.0016473,-6.346270646,0.033126934,1.104885573,-8.517662802,-7.084587689,-6.362260184,-5.624889981,-4.182930412,1112.428504,1.004137505,0.995670127,2.55E-05,0.00062086,0.994386064,0.995265953,0.995711595,0.996107806,0.996764972,594.7092569,1.009193863,2.397303109,0.015510618,0.55458742,1.282755822,2.030388673,2.403583366,2.774876107,3.481103191,1278.444395,1.0016473,-6.346270646,0.033126934,1.104885573,-8.517662802,-7.084587689,-6.362260184,-5.624889981,-4.182930412,1112.428504,1.004137505,7.851492655,0.035496908,1.222150294,5.514406672,7.013573566,7.853510102,8.644213616,10.18578809,1185.408926,1.004192892,1.995323076,0.001259179,0.029266115,1.937250699,1.975508818,1.995691437,2.015392293,2.052547122,540.2009177,1.002254455,TRUE,NA,NA
754,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/10/2021,1.771185125,0.011781693,0.489602791,0.829173459,1.44299476,1.767908824,2.111239909,2.702857926,1726.920672,1.002969166,-6.909088933,0.035606089,1.215273161,-9.220364245,-7.721853897,-6.921158434,-6.113250594,-4.483053096,1164.92849,1.003754854,0.991103511,4.91E-05,0.001332986,0.988277012,0.990190069,0.991194906,0.992040022,0.993547644,737.6295666,1.002861897,1.771185125,0.011781693,0.489602791,0.829173459,1.44299476,1.767908824,2.111239909,2.702857926,1726.920672,1.002969166,-6.909088933,0.035606089,1.215273161,-9.220364245,-7.721853897,-6.921158434,-6.113250594,-4.483053096,1164.92849,1.003754854,7.242064891,0.033678382,1.265753291,4.661225612,6.395086324,7.25074184,8.103103316,9.651932636,1412.523523,1.001739651,2.004665829,0.001408837,0.037909822,1.929752461,1.978877459,2.004854917,2.030067091,2.080480933,724.072667,1.00186007,TRUE,NA,NA
755,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/11/2021,2.503279748,0.012642982,0.514575678,1.506885626,2.159190572,2.512312727,2.83386768,3.536744364,1656.530655,1.002862974,-6.721049673,0.032598871,1.191032215,-9.171852165,-7.50506284,-6.704752325,-5.919998724,-4.368719673,1334.879021,1.001457817,0.996318847,2.48E-05,0.000553547,0.995204024,0.995951636,0.996336809,0.996711358,0.997327598,496.8236701,1.007484629,2.503279748,0.012642982,0.514575678,1.506885626,2.159190572,2.512312727,2.83386768,3.536744364,1656.530655,1.002862974,-6.721049673,0.032598871,1.191032215,-9.171852165,-7.50506284,-6.704752325,-5.919998724,-4.368719673,1334.879021,1.001457817,7.038084424,0.029375791,1.156821636,4.81737893,6.234135761,7.043283641,7.79971159,9.300990924,1550.79244,1.000066626,1.97891881,0.001552584,0.035310374,1.907966552,1.957110412,1.979362707,2.001672394,2.048898666,517.2428443,1.001850027,TRUE,NA,NA
756,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/12/2021,1.318332266,0.01162526,0.481096159,0.360753854,0.992782144,1.32560487,1.644642423,2.239880033,1712.609767,1.000911655,-5.284655768,0.032929819,1.058402477,-7.406103342,-5.98082703,-5.25902949,-4.56828681,-3.210218506,1033.053978,1.002126215,0.99098062,5.07E-05,0.001410112,0.987819159,0.990113212,0.991074381,0.991970587,0.993424856,772.2561985,1.003466378,1.318332266,0.01162526,0.481096159,0.360753854,0.992782144,1.32560487,1.644642423,2.239880033,1712.609767,1.000911655,-5.284655768,0.032929819,1.058402477,-7.406103342,-5.98082703,-5.25902949,-4.56828681,-3.210218506,1033.053978,1.002126215,7.749216516,0.037282469,1.325953849,5.130824084,6.84432581,7.74717188,8.652689342,10.39909455,1264.87462,1.001594755,1.988280786,0.00145376,0.033413161,1.92171808,1.967090698,1.988240153,2.010051107,2.054017987,528.2621745,1.002462298,TRUE,NA,NA
757,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/13/2021,2.168061309,0.014064134,0.525487484,1.162037742,1.820408437,2.148146081,2.509880506,3.206115216,1396.042881,1.000667525,-5.418173998,0.030088644,1.000777005,-7.387816475,-6.074310888,-5.424853508,-4.753582098,-3.438431529,1106.29105,1.002899728,0.994497157,3.49E-05,0.000822879,0.992779317,0.993973671,0.994539543,0.995066238,0.995968829,555.5214599,1.005374891,2.168061309,0.014064134,0.525487484,1.162037742,1.820408437,2.148146081,2.509880506,3.206115216,1396.042881,1.000667525,-5.418173998,0.030088644,1.000777005,-7.387816475,-6.074310888,-5.424853508,-4.753582098,-3.438431529,1106.29105,1.002899728,7.770775935,0.033736666,1.239910435,5.336700853,6.933258946,7.748046135,8.630452488,10.23062955,1350.754136,1.001445675,2.007378527,0.001519116,0.042509559,1.923979887,1.978871824,2.007905459,2.035383557,2.090944081,783.0537216,1.001732155,TRUE,NA,NA
758,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/14/2021,2.361326113,0.01488658,0.544191026,1.253527569,1.995698422,2.368978511,2.726158782,3.425187516,1336.327508,0.999056923,-5.789147439,0.03070894,1.043607169,-7.843450359,-6.497456682,-5.776217538,-5.084427152,-3.668509651,1154.900179,0.999340424,0.995229959,2.92E-05,0.000704564,0.993699876,0.994786859,0.995262935,0.995706206,0.996527813,582.8831325,1.000575525,2.361326113,0.01488658,0.544191026,1.253527569,1.995698422,2.368978511,2.726158782,3.425187516,1336.327508,0.999056923,-5.789147439,0.03070894,1.043607169,-7.843450359,-6.497456682,-5.776217538,-5.084427152,-3.668509651,1154.900179,0.999340424,7.929400682,0.035050967,1.264939771,5.403455535,7.091488589,7.919814697,8.777664272,10.38730811,1302.38593,0.998350523,1.997920817,0.001263184,0.03030868,1.936024153,1.976771319,1.99859085,2.019231752,2.056498849,575.7058306,1.002206738,TRUE,NA,NA
759,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/15/2021,2.600896048,0.015469763,0.56440621,1.485438503,2.22029152,2.594799882,2.976405941,3.7210325,1331.116972,1.001990796,-5.887305776,0.032423877,1.067506566,-8.049808427,-6.603940916,-5.873207512,-5.175527139,-3.812200866,1083.954943,1.00459286,0.996446494,2.09E-05,0.000539782,0.995267206,0.996121129,0.996483973,0.9968206,0.997382464,666.0979215,1.005408934,2.600896048,0.015469763,0.56440621,1.485438503,2.22029152,2.594799882,2.976405941,3.7210325,1331.116972,1.001990796,-5.887305776,0.032423877,1.067506566,-8.049808427,-6.603940916,-5.873207512,-5.175527139,-3.812200866,1083.954943,1.00459286,7.656661467,0.035895817,1.219871383,5.23944917,6.828035445,7.647008821,8.499772987,10.01848562,1154.889403,1.001838062,1.990731296,0.00132051,0.030559466,1.929661566,1.970692475,1.991284565,2.011194641,2.04975044,535.559611,1.002107788,TRUE,NA,NA
760,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/16/2021,1.974742205,0.013411144,0.505448979,1.023048497,1.635448005,1.967416456,2.31116432,2.967265196,1420.440312,1.002156691,-6.099511018,0.033141964,1.109530709,-8.29016663,-6.846508382,-6.114093789,-5.348681583,-3.925271933,1120.78462,1.003246207,0.994515046,3.47E-05,0.000808857,0.99282766,0.99398569,0.994558748,0.995082959,0.995940909,543.9481479,1.007827858,1.974742205,0.013411144,0.505448979,1.023048497,1.635448005,1.967416456,2.31116432,2.967265196,1420.440312,1.002156691,-6.099511018,0.033141964,1.109530709,-8.29016663,-6.846508382,-6.114093789,-5.348681583,-3.925271933,1120.78462,1.003246207,7.724460603,0.037176251,1.328691078,5.20927491,6.841342268,7.729706391,8.55926345,10.40492853,1277.370452,1.003770812,1.992638448,0.001283892,0.029541775,1.934017648,1.973276094,1.993566559,2.01286195,2.050606324,529.4396838,1.002200797,TRUE,NA,NA
761,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/17/2021,2.810834978,0.013445485,0.527336501,1.765063144,2.440608636,2.814270282,3.165456331,3.811704304,1538.235087,0.998720856,-6.324584275,0.030542113,1.033586289,-8.314310588,-7.025786448,-6.322176022,-5.607910525,-4.278965114,1145.236873,0.998984811,0.997141656,2.00E-05,0.000436813,0.996241386,0.996862516,0.997164151,0.997447617,0.997922139,475.330082,1.001758501,2.810834978,0.013445485,0.527336501,1.765063144,2.440608636,2.814270282,3.165456331,3.811704304,1538.235087,0.998720856,-6.324584275,0.030542113,1.033586289,-8.314310588,-7.025786448,-6.322176022,-5.607910525,-4.278965114,1145.236873,0.998984811,7.079844608,0.030176245,1.124489848,4.955875549,6.324934983,7.096546792,7.820138698,9.307396992,1388.611272,0.999226414,2.000760162,0.001302147,0.032772339,1.934220155,1.977875761,2.000747469,2.023243527,2.065118603,633.4247294,1.002075684,TRUE,NA,NA
762,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/18/2021,2.85709241,0.014069176,0.514695822,1.890514357,2.505378992,2.843061816,3.195813383,3.877185299,1338.332391,1.002883248,-5.012646061,0.027150301,0.893585802,-6.803885119,-5.608447191,-4.996413935,-4.38904429,-3.31188854,1083.236354,1.002969613,0.997831997,1.18E-05,0.000322931,0.997160134,0.997618189,0.997852326,0.99805371,0.998429501,754.5343325,1.006085877,2.85709241,0.014069176,0.514695822,1.890514357,2.505378992,2.843061816,3.195813383,3.877185299,1338.332391,1.002883248,-5.012646061,0.027150301,0.893585802,-6.803885119,-5.608447191,-4.996413935,-4.38904429,-3.31188854,1083.236354,1.002969613,6.196764665,0.026912018,1.024014293,4.198690895,5.493087146,6.181312189,6.898133319,8.196155731,1447.836415,1.001481787,1.992688985,0.001283149,0.029523831,1.934062227,1.973434015,1.993595402,2.012971593,2.050674493,529.4089842,1.002202735,TRUE,NA,NA
763,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/19/2021,3.117822483,0.017488771,0.584810901,1.968919902,2.727476781,3.127674557,3.51312961,4.236561447,1118.181537,1.005334775,-5.535295984,0.031609679,0.984789023,-7.560580151,-6.177286384,-5.540517339,-4.86976606,-3.488995074,970.6132593,1.006419868,0.997545349,1.61E-05,0.000372824,0.996754155,0.997312688,0.997569527,0.997794576,0.998219638,534.7163316,1.000775984,3.117822483,0.017488771,0.584810901,1.968919902,2.727476781,3.127674557,3.51312961,4.236561447,1118.181537,1.005334775,-5.535295984,0.031609679,0.984789023,-7.560580151,-6.177286384,-5.540517339,-4.86976606,-3.488995074,970.6132593,1.006419868,7.100365149,0.032710767,1.115371664,4.883805883,6.354475304,7.108833625,7.844936358,9.24466779,1162.673441,1.006813379,1.988479397,0.001386128,0.032545356,1.923479031,1.9665033,1.989784082,2.010156695,2.051305262,551.2789643,1.001967261,TRUE,NA,NA
764,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/20/2021,3.377804498,0.017110165,0.601306025,2.217844353,2.987303488,3.385016511,3.785144403,4.527454607,1235.044854,1.000257833,-6.045158502,0.031664345,1.019984256,-7.99886567,-6.723708401,-6.043546261,-5.352800034,-4.070465494,1037.63812,1.002266807,0.997928578,1.33E-05,0.000307859,0.997298249,0.997730529,0.99794842,0.998141826,0.998475715,536.2319478,1.001812293,3.377804498,0.017110165,0.601306025,2.217844353,2.987303488,3.385016511,3.785144403,4.527454607,1235.044854,1.000257833,-6.045158502,0.031664345,1.019984256,-7.99886567,-6.723708401,-6.043546261,-5.352800034,-4.070465494,1037.63812,1.002266807,7.232518155,0.032134515,1.119017524,5.034773515,6.477582688,7.233333313,7.975896175,9.390388091,1212.635493,1.002547105,1.987118094,0.001434283,0.034100487,1.919417602,1.964093975,1.988386017,2.009984358,2.05214459,565.2641764,1.001878483,TRUE,NA,NA
765,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/21/2021,3.361474156,0.017374763,0.568189319,2.270439292,2.984207794,3.334867572,3.734094538,4.526272302,1069.420066,1.002262224,-5.848668688,0.032167739,0.978633186,-7.869996336,-6.470896316,-5.808316902,-5.179351865,-4.024173606,925.5477037,1.002984559,0.99805031,1.03E-05,0.000289783,0.997441435,0.997867489,0.998075951,0.998254579,0.998585188,794.2380297,1.008603443,3.361474156,0.017374763,0.568189319,2.270439292,2.984207794,3.334867572,3.734094538,4.526272302,1069.420066,1.002262224,-5.848668688,0.032167739,0.978633186,-7.869996336,-6.470896316,-5.808316902,-5.179351865,-4.024173606,925.5477037,1.002984559,7.119482612,0.031368674,1.054691574,4.975652974,6.444742443,7.118822157,7.818613751,9.197157366,1130.468952,1.003907823,2.010618047,0.001471318,0.034843246,1.94403565,1.986983328,2.01055712,2.033964878,2.078396018,560.8209027,1.00226993,TRUE,NA,NA
766,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/22/2021,4.517259996,0.017765464,0.614032346,3.32789333,4.102440357,4.523844876,4.933842149,5.71621309,1194.618885,1.000404508,-7.514215688,0.031864561,0.98457711,-9.466337469,-8.192476577,-7.497001799,-6.835093119,-5.582340298,954.7366173,1.001110621,0.998909807,5.77E-06,0.000161518,0.998569468,0.99880785,0.998914245,0.999020599,0.999207524,783.4308033,1.003063172,4.517259996,0.017765464,0.614032346,3.32789333,4.102440357,4.523844876,4.933842149,5.71621309,1194.618885,1.000404508,-7.514215688,0.031864561,0.98457711,-9.466337469,-8.192476577,-7.497001799,-6.835093119,-5.582340298,954.7366173,1.001110621,7.223505264,0.026738943,0.960524266,5.423508918,6.569558718,7.230472226,7.878858442,9.142577574,1290.411508,0.9996934,1.987390095,0.00142419,0.033770617,1.919889258,1.964620535,1.988853659,2.010010591,2.051979315,562.2667091,1.001896089,TRUE,NA,NA
767,NC_EllerbeGlenn_2021-03-11_2021-09-30_daily,ECGS,5/23/2021,4.421027934,0.018217461,0.597150202,3.251933597,4.018382448,4.423650706,4.834305576,5.56571147,1074.463067,1.001180785,-6.977865376,0.034252106,1.002275969,-8.934163251,-7.676809413,-6.977393674,-6.277690341,-5.012519995,856.248986,0.99921553,0.998827139,7.38E-06,0.000174973,0.998471573,0.998720258,0.998836082,0.998946215,0.999157585,561.5300239,1.002294954,4.421027934,0.018217461,0.597150202,3.251933597,4.018382448,4.423650706,4.834305576,5.56571147,1074.463067,1.001180785,-6.977865376,0.034252106,1.002275969,-8.934163251,-7.676809413,-6.977393674,-6.277690341,-5.012519995,856.248986,0.99921553,6.741582276,0.028015865,0.917677321,5.000287491,6.090460955,6.751054551,7.381608727,8.512983142,1072.931293,0.999571123,1.991243841,0.001308605,0.030222352,1.931140541,1.971426166,1.991798651,2.011276618,2.050046726,533.3834477,1.002136101,TRUE,NA,NA
