date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2017-03-23,0.48237676312957317,-0.7290298040295609,3,4,0.7222398680905309,0.27776013190946913
2017-03-24,0.46954364967397955,-0.7559940141037063,3,4,0.7459062850610304,0.2540937149389696
2017-03-25,0.48109050367301986,-0.7316998692513794,3,4,0.7245833773831906,0.27541662261680944
2017-03-26,0.4827311010695468,-0.7282955069234254,3,4,0.7215953774324976,0.2784046225675024
2017-03-27,0.48695115266060574,-0.7195914634751414,3,4,0.7139558611622268,0.28604413883777324
2017-03-28,0.5020876166062584,-0.6889806394476535,3,4,0.6870888206202251,0.31291117937977486
2017-03-29,0.49680425550976015,-0.6995591825586526,3,4,0.6963735803634881,0.30362641963651193
2017-03-30,0.47453684764116927,-0.7454160082229275,3,4,0.736621996843333,0.26337800315666704
2017-03-31,1.232322393866901,0.20890051421174008,4,5,0.8990208700285053,0.10097912997149472
2017-04-01,1.0701406866095462,0.0677901226433674,3,4,0.022873093273484326,0.9771269067265157
2017-04-02,0.7572940632183013,-0.27800364229847424,3,4,0.3263753803573347,0.6736246196426653
2017-04-03,0.716332949384115,-0.3336102070002741,3,4,0.375181117403261,0.624818882596739
2017-04-04,0.9071922970905615,-0.09740083690607101,3,4,0.167860768332526,0.832139231667474
2017-04-05,0.7796350012238544,-0.24892941596883947,3,4,0.30085700761362205,0.6991429923863779
2017-04-06,1.086436403022341,0.08290298519753354,3,4,0.009608573161779163,0.9903914268382208
2017-04-07,0.9683018731473264,-0.032211387896496475,3,4,0.11064415868235043,0.8893558413176496
2017-04-08,0.7575324244411876,-0.2776889379718792,3,4,0.3260991651893347,0.6739008348106653
2017-04-09,0.6681231002804969,-0.4032828405662756,3,4,0.43633260646493616,0.5636673935350638
2017-04-10,0.6090371851238775,-0.4958759538195724,3,4,0.5176013408659628,0.48239865913403723
2017-04-11,0.56914677503292,-0.5636169255136732,3,4,0.5770574153324871,0.4229425846675129
2017-04-12,0.5455790129962894,-0.6059076391086089,3,4,0.6141758645348023,0.38582413546519767
2017-04-13,0.5105740244481389,-0.672219648073315,3,4,0.672377742134585,0.327622257865415
2017-04-14,0.48442272258330255,-0.7247973596847531,3,4,0.7185250627098719,0.28147493729012807
2017-04-15,0.46166896403053953,-0.7729071728017535,3,4,0.7607509204104641,0.2392490795895359
2017-04-16,0.44295474167004845,-0.8142876774290524,3,4,0.7970704815719598,0.2029295184280402
2017-04-17,0.42813655797752037,-0.8483130735942386,3,4,0.8269344831880818,0.17306551681191817
2017-04-18,0.43705872095673387,-0.8276877200150716,3,4,0.8088316640576008,0.19116833594239924
2017-04-19,0.41812169535706534,-0.871982751611737,3,4,0.8477092979510297,0.15229070204897033
2017-04-20,0.4161808890197894,-0.8766352838572761,3,4,0.8517928133883019,0.14820718661169807
2017-04-21,0.40340057253435097,-0.907825234190968,3,4,0.879168151581283,0.12083184841871697
2017-04-22,0.3952849195046324,-0.9281484589021928,3,4,0.897005792991079,0.10299420700892103
2017-04-23,0.5592308799027994,-0.5811928680156617,3,4,0.5924837743008304,0.40751622569916957
2017-04-24,14.938050413553214,2.70391167678212,6,7,0.7091560693511264,0.2908439306488736
2017-04-25,26.615295468784527,3.2814860681518465,6,7,0.20222052998054937,0.7977794700194506
2017-04-26,3.3999544772785444,1.2237620424967595,4,5,0.008279549230777712,0.9917204507692223
2017-04-27,1.610745232083132,0.47669694897209525,4,5,0.663976636549227,0.336023363450773
2017-04-28,1.0831151169047446,0.07984125683421206,3,4,0.01229584417389198,0.987704155826108
2017-04-29,0.9029876594714317,-0.10204639180312818,3,4,0.17193815976920376,0.8280618402307962
2017-04-30,0.8003617193022725,-0.2226915043749842,3,4,0.2778280609280788,0.7221719390719212
2017-05-01,0.7681525362246135,-0.2637669506799892,3,4,0.3138798731944325,0.6861201268055674
2017-05-02,0.8635079443696053,-0.14675218124130918,3,4,0.21117631475056672,0.7888236852494332
2017-05-03,0.7218303053993012,-0.3259652017871372,3,4,0.3684711162343699,0.6315288837656301
2017-05-04,0.6967032547690378,-0.361395705263223,3,4,0.39956837687853713,0.6004316231214628
2017-05-05,2.795648547277095,1.028064118072108,4,5,0.1800431079243062,0.8199568920756938
2017-05-06,1.387899292620289,0.32779130370324583,4,5,0.7946707336692063,0.20532926633079374
2017-05-07,0.887926097628189,-0.11886676284490469,3,4,0.18670135563433668,0.8132986443656633
2017-05-08,0.7507542359958639,-0.2866769297824824,3,4,0.3339879021978454,0.6660120978021546
2017-05-09,0.6895142985015766,-0.3717678444705773,3,4,0.4086719764530221,0.5913280235469779
2017-05-10,0.7966930844417032,-0.22728576288740876,3,4,0.28186042966153424,0.7181395703384658
