"","site","Date_UTC","Discharge_Daily_Ave"
"1207","ecng",2022-07-21,8.81106168252881
"1208","ecng",2022-07-22,1.03908570651881
"1209","ecng",2022-07-23,0.0525277009290749
"1210","ecng",2022-07-24,0.0230782082249035
"1211","ecng",2022-07-25,0.100524710672892
"1212","ecng",2022-07-26,0.133655389965085
"1213","ecng",2022-07-27,0.0300158291023285
"1214","ecng",2022-07-28,0.0176980124424107
"1215","ecng",2022-07-29,0.0297326609032499
"1216","ecng",2022-07-30,0.0130257371576143
"1217","ecng",2022-07-31,0.0822603618323245
"1218","ecng",2022-08-01,0.0617306673991284
"1219","ecng",2022-08-02,0.0223702877272071
"1220","ecng",2022-08-03,0.0116098961622214
"1221","ecng",2022-08-04,0.00906138237051424
"1222","ecng",2022-08-05,0.00807029367373926
"1223","ecng",2022-08-06,0.0100524710672892
"1224","ecng",2022-08-07,0.00807029367373926
"1225","ecng",2022-08-08,0.0252019697179928
"1226","ecng",2022-08-09,0.0134504894562321
"1227","ecng",2022-08-10,0.0117514802617607
"1228","ecng",2022-08-11,0.0505455235355248
"1229","ecng",2022-08-12,0.0458732482507285
"1230","ecng",2022-08-13,0.0141584099539285
"1231","ecng",2022-08-14,0.0116098961622214
"1232","ecng",2022-08-15,0.0269009789124642
"1233","ecng",2022-08-16,0.0240692969216785
"1234","ecng",2022-08-17,0.0127425689585357
"1235","ecng",2022-08-18,0.00736237317604284
"1236","ecng",2022-08-19,0.00410593888663927
"1237","ecng",2022-08-20,0.00269009789124642
"1238","ecng",2022-08-21,0.0171316760442535
"1239","ecng",2022-08-22,0.298742450027892
"1240","ecng",2022-08-23,0.0298742450027892
"1241","ecng",2022-08-24,0.0101940551668285
"1242","ecng",2022-08-25,0.796552144008021
"1243","ecng",2022-08-26,0.415124579849184
"1244","ecng",2022-08-27,0.0172732601437928
"1245","ecng",2022-08-28,0.0101940551668285
"1246","ecng",2022-08-29,0.00821187777327855
"1247","ecng",2022-08-30,0.00934455056959282
"1248","ecng",2022-08-31,0.00821187777327855
"1249","ecng",2022-09-01,0.00736237317604284
"1250","ecng",2022-09-02,0.0058049480811107
"1251","ecng",2022-09-03,0.00410593888663927
"1252","ecng",2022-09-04,0.00453069118525713
"1253","ecng",2022-09-05,0.00495544348387499
"1254","ecng",2022-09-06,2.60797911351364
"1255","ecng",2022-09-07,0.476996831347853
"1256","ecng",2022-09-08,0.612634398706489
"1257","ecng",2022-09-09,0.0448821595539535
"1258","ecng",2022-09-10,0.0181227647410285
"1259","ecng",2022-09-11,0.0826851141309425
"1260","ecng",2022-09-12,0.892970915794271
"1261","ecng",2022-09-13,0.480111681537717
"1262","ecng",2022-09-14,0.0324227587944963
"1263","ecng",2022-09-15,0.0167069237456356
"1264","ecng",2022-09-16,0.0113267279631428
"1265","ecng",2022-09-17,0.0101940551668285
"1266","ecng",2022-09-18,0.0101940551668285
"1267","ecng",2022-09-19,0.00906138237051426
"1268","ecng",2022-09-20,0.00821187777327855
"1269","ecng",2022-09-21,0.00736237317604284
"1270","ecng",2022-09-22,0.0212376149308928
"1271","ecng",2022-09-23,0.0252019697179928
"1272","ecng",2022-09-24,0.0127425689585357
"1273","ecng",2022-09-25,0.0113267279631428
"1274","ecng",2022-09-26,0.40804537487222
"1275","ecng",2022-09-27,0.0184059329401071
"1276","ecng",2022-09-28,0.0113267279631428
"1277","ecng",2022-09-29,0.0101940551668285
"1278","ecng",2022-09-30,3.74150141442516
"1279","ecng",2022-10-01,9.41279410557076
"1280","ecng",2022-10-02,0.153335579801046
"1281","ecng",2022-10-03,0.0509702758341427
"1282","ecng",2022-10-04,0.0219455354285892
"1283","ecng",2022-10-05,0.0127425689585357
"1284","ecng",2022-10-06,0.00736237317604284
"1285","ecng",2022-10-07,0.00778712547466068
"1286","ecng",2022-10-08,0.0058049480811107
"1287","ecng",2022-10-09,0.00495544348387499
"1288","ecng",2022-10-10,0.00495544348387499
"1289","ecng",2022-10-11,0.00651286857880713
"1290","ecng",2022-10-12,0.0084950459723571
"1291","ecng",2022-10-13,0.0118930643613
"1292","ecng",2022-10-14,0.0144415781530071
"1293","ecng",2022-10-15,0.00821187777327855
"1294","ecng",2022-10-16,0.00736237317604284
"1295","ecng",2022-10-17,0.779562052063306
"1296","ecng",2022-10-18,1.92299523994257
"1297","ecng",2022-10-19,0.0219455354285892
"1298","ecng",2022-10-20,0.0138752417548499
"1299","ecng",2022-10-21,0.0113267279631428
"1300","ecng",2022-10-22,0.00934455056959282
"1301","ecng",2022-10-23,0.00821187777327855
"1302","ecng",2022-10-24,0.00821187777327855
"1303","ecng",2022-10-25,0.00821187777327855
"1304","ecng",2022-10-26,0.00821187777327855
"1305","ecng",2022-10-27,0.00821187777327855
"1306","ecng",2022-10-28,0.0104772233659071
"1307","ecng",2022-10-29,0.00821187777327855
"1308","ecng",2022-10-30,0.0101940551668285
"1309","ecng",2022-10-31,0.00934455056959282
"1310","ecng",2022-11-01,0.0311485018986428
"1311","ecng",2022-11-02,0.0144415781530071
"1312","ecng",2022-11-03,0.0101940551668285
"1313","ecng",2022-11-04,0.0101940551668285
"1314","ecng",2022-11-05,0.0101940551668285
"1315","ecng",2022-11-06,0.0124594007594571
"1316","ecng",2022-11-07,0.0167069237456356
"1317","ecng",2022-11-08,0.0138752417548499
"1318","ecng",2022-11-09,0.0124594007594571
"1319","ecng",2022-11-10,0.0124594007594571
"1320","ecng",2022-11-11,3.78595882168049
"1321","ecng",2022-11-12,1.78084480400513
"1322","ecng",2022-11-15,0.0379445386765285
"1323","ecng",2022-11-16,0.546373040122104
"1324","ecng",2022-11-17,0.0266178107133856
"1325","ecng",2022-11-18,0.0167069237456356
"1326","ecng",2022-11-19,0.0124594007594571
"1327","ecng",2022-11-20,0.0101940551668285
"1328","ecng",2022-11-21,0.0101940551668285
"1329","ecng",2022-11-22,0.00821187777327855
"1330","ecng",2022-11-23,0.00821187777327855
"1331","ecng",2022-11-24,0.00821187777327855
"1332","ecng",2022-11-25,5.76615403783692
"1333","ecng",2022-11-26,0.111001934038799
"1334","ecng",2022-11-27,6.95135453508031
"1335","ecng",2022-11-28,0.448396843240917
"1336","ecng",2022-11-29,0.0448821595539535
"1337","ecng",2022-11-30,2.71105233797824
"1338","ecng",2022-12-01,0.154326668497821
"1339","ecng",2022-12-02,0.0358207771834392
"1340","ecng",2022-12-03,0.0538019578249284
"1341","ecng",2022-12-04,0.0625801719963641
"1342","ecng",2022-12-05,0.0219455354285892
"1343","ecng",2022-12-06,0.0138752417548499
"1344","ecng",2022-12-07,0.699425451724071
"1345","ecng",2022-12-08,0.111568270436957
"1346","ecng",2022-12-09,0.0737653158599677
"1347","ecng",2022-12-10,0.0310069177991035
"1348","ecng",2022-12-11,0.0144415781530071
"1349","ecng",2022-12-12,0.00821187777327855
"1350","ecng",2022-12-13,0.00736237317604284
"1351","ecng",2022-12-14,0.00821187777327855
"1352","ecng",2022-12-15,4.74674852115408
"1353","ecng",2022-12-16,1.7785794584125
"1354","ecng",2022-12-17,0.182077152007521
"1355","ecng",2022-12-18,0.0993920378765783
"1356","ecng",2022-12-19,0.0668276949825427
"1357","ecng",2022-12-20,0.0516781963318391
"1358","ecng",2022-12-21,0.0453069118525713
"1359","ecng",2022-12-22,4.38188629664134
"1360","ecng",2022-12-23,1.98359323454539
"1361","ecng",2022-12-24,0.197226650658224
"1362","ecng",2022-12-25,0.0993920378765783
"1363","ecng",2022-12-26,0.0750395727558213
"1364","ecng",2022-12-27,0.0586158172092641
"1365","ecng",2022-12-28,0.0586158172092641
"1366","ecng",2022-12-29,0.0553593829198606
"1367","ecng",2022-12-30,0.0426168139613249
"1368","ecng",2022-12-31,0.805613526378532
"1369","ecng",2023-01-01,0.589697774581123
"1370","ecng",2023-01-02,0.0763138296516748
"1371","ecng",2023-01-03,0.0516781963318391
"1372","ecng",2023-01-04,2.04574865424313
"1373","ecng",2023-01-05,0.517773052015166
"1374","ecng",2023-01-06,0.10109104707105
"1375","ecng",2023-01-07,0.0591821536074213
"1376","ecng",2023-01-08,0.0516781963318391
"1377","ecng",2023-01-09,0.143707861032375
"1378","ecng",2023-01-23,1.64690624584097
"1379","ecng",2023-01-24,0.147530631719935
"1380","ecng",2023-01-25,5.35853341526335
"1381","ecng",2023-01-26,4.15308639178586
"1382","ecng",2023-01-27,0.209119715019524
"1383","ecng",2023-01-28,0.112134606835114
"1384","ecng",2023-01-29,0.0705088815705641
"1385","ecng",2023-01-30,0.482801779428963
"1386","ecng",2023-01-31,0.143991029231453
"1387","ecng",2023-02-01,0.436928531178235
"1388","ecng",2023-02-02,0.806179862776693
"1389","ecng",2023-02-03,0.345889955174474
"1390","ecng",2023-02-04,0.123602918897796
"1391","ecng",2023-02-05,0.0750395727558213
"1392","ecng",2023-02-06,0.069942545172407
"1393","ecng",2023-03-06,0.0654118539871498
"1394","ecng",2023-03-07,0.0569168080147927
"1395","ecng",2023-03-08,0.0505455235355248
"1396","ecng",2023-03-09,0.0467227528479641
"1397","ecng",2023-03-10,0.24380781940665
"1398","ecng",2023-03-11,0.1030732244646
"1399","ecng",2023-03-12,0.303556309412228
"1400","ecng",2023-03-13,0.591113615576517
"1401","ecng",2023-03-14,0.0920296647005355
"1402","ecng",2023-03-15,0.0513950281327606
"1403","ecng",2023-03-16,0.0417673093640892
"1404","ecng",2023-03-17,0.0479970097438178
"1405","ecng",2023-03-18,2.1631218727612
"1406","ecng",2023-03-19,0.143424692833296
"1407","ecng",2023-03-20,0.0447405754544141
"1408","ecng",2023-03-21,0.0496960189382891
"1409","ecng",2023-03-22,0.040209884269157
"1410","ecng",2023-03-23,0.0346881043871249
"1411","ecng",2023-03-24,0.037236618178832
"1412","ecng",2023-03-25,0.0399267160700785
"1413","ecng",2023-03-26,0.203597935137492
"1414","ecng",2023-03-27,3.16327195190671
"1415","ecng",2023-03-28,0.137053408354028
"1416","ecng",2023-03-29,1.41909742968226
"1417","ecng",2023-03-30,0.119638564110696
"1418","ecng",2023-03-31,0.0647039334894534
"1419","ecng",2022-11-13,0.0649871016885319
"1420","ecng",2022-11-14,0.0369534499797535
"1421","ecng",2023-01-10,0.0604564105032748
"1422","ecng",2023-01-11,0.0395019637714606
"1423","ecng",2023-01-12,0.034263352088507
"1424","ecng",2023-01-13,1.28445095102039
"1425","ecng",2023-01-14,0.143991029231453
"1426","ecng",2023-01-15,0.0799950162396963
"1427","ecng",2023-01-16,0.0586158172092641
"1428","ecng",2023-01-17,0.131106876173378
"1429","ecng",2023-01-18,0.143707861032375
"1430","ecng",2023-01-19,0.0522445327299963
"1431","ecng",2023-01-20,0.0395019637714606
"1432","ecng",2023-01-21,0.0369534499797535
"1433","ecng",2023-01-22,0.980045137010935
"1434","ecng",2023-02-07,0.0624385878968249
"1435","ecng",2023-02-08,0.0522445327299963
"1436","ecng",2023-02-09,0.0426168139613249
"1437","ecng",2023-02-10,0.0395019637714606
"1438","ecng",2023-02-11,0.0395019637714606
"1439","ecng",2023-02-12,3.94028549017831
"1440","ecng",2023-02-13,1.07745499749396
"1441","ecng",2023-02-14,0.203031598739335
"1442","ecng",2023-02-15,0.105480154156768
"1443","ecng",2023-02-16,0.0705088815705641
"1444","ecng",2023-02-17,0.475864158551538
"1445","ecng",2023-02-18,0.31502462147491
"1446","ecng",2023-02-19,0.0911801601032998
"1447","ecng",2023-02-20,0.0586158172092641
"1448","ecng",2023-02-21,0.0553593829198606
"1449","ecng",2023-02-22,0.0458732482507285
"1450","ecng",2023-02-23,0.230782082249035
"1451","ecng",2023-02-24,0.282743446779953
"1452","ecng",2023-02-25,0.0591821536074213
"1453","ecng",2023-02-26,0.0635712606931391
"1454","ecng",2023-02-27,0.0485633461419749
"1455","ecng",2023-02-28,0.0522445327299963
"1456","ecng",2023-03-01,0.0395019637714606
"1457","ecng",2023-03-02,4.98800782676902
"1458","ecng",2023-03-03,0.352827576051899
"1459","ecng",2023-03-04,0.343907777780924
"1460","ecng",2023-03-05,0.0899059032074462
"1461","nhc",2023-02-28,0.80131006716115
"1462","nhc",2023-02-27,0.766613722471851
"1463","nhc",2023-02-26,0.77473108680589
"1464","nhc",2023-02-25,0.796634825598962
"1465","nhc",2023-02-24,0.81250156827704
"1466","nhc",2023-02-23,0.782658666054275
"1467","nhc",2023-02-22,0.822366085278476
"1468","nhc",2023-02-21,0.902063343164811
"1469","nhc",2023-02-20,0.952247407270683
"1470","nhc",2023-02-19,1.04019713565007
"1471","nhc",2023-02-18,1.31365993788508
"1472","nhc",2023-02-17,1.09718110082567
"1473","nhc",2023-02-16,1.19019989339879
"1474","nhc",2023-02-15,1.6889408286933
"1475","nhc",2023-02-14,3.0392207551634
"1476","nhc",2023-02-13,6.16825158310252
"1477","nhc",2023-02-12,4.25913996471836
"1478","nhc",2023-02-11,1.52114430097996
"1479","nhc",2023-02-10,1.03369082704577
"1480","nhc",2023-02-09,0.872745710735029
"1481","nhc",2023-02-08,0.922870677764095
"1482","nhc",2023-02-07,0.977898758991734
"1483","nhc",2023-02-06,1.06478523715501
"1484","nhc",2023-02-05,1.09450100414097
"1485","nhc",2023-02-04,1.2296968201139
"1486","nhc",2023-02-03,2.03197456663264
"1487","nhc",2023-02-02,1.27121447393624
"1488","nhc",2023-02-01,0.972793527094902
"1489","nhc",2023-01-31,0.980575729624687
"1490","nhc",2023-01-30,1.09885941292862
"1491","nhc",2023-01-29,1.1692205994671
"1492","nhc",2023-01-28,1.86896831269284
"1493","nhc",2023-01-27,3.47229854692911
"1494","nhc",2023-01-26,7.34222101849161
"1495","nhc",2023-01-25,4.70142832049735
"1496","nhc",2023-01-24,5.31098163134112
"1497","nhc",2023-01-23,5.13094019710642
"1498","nhc",2023-01-22,3.70637943701556
"1499","nhc",2023-01-21,3.57995205670296
"1500","nhc",2023-01-20,3.48131958839486
"1501","nhc",2023-01-19,3.44444729900801
"1502","nhc",2023-01-18,3.43118848703182
"1503","nhc",2023-01-17,3.17928267890611
"1504","nhc",2023-01-16,2.89697736064678
"1505","nhc",2023-01-15,2.98071482326806
"1506","nhc",2023-01-14,4.16614319061854
"1507","nhc",2023-01-13,4.30784131549159
"1508","nhc",2023-01-12,2.51116585382025
"1509","nhc",2023-01-11,2.34369627020111
"1510","nhc",2023-01-10,2.44701592745731
"1511","nhc",2023-01-09,2.56870718064983
"1512","nhc",2023-01-08,2.11719715580625
"1513","nhc",2023-01-07,2.26632390162326
"1514","nhc",2023-01-06,2.88958346275782
"1515","nhc",2023-01-05,4.46661966283263
"1516","nhc",2023-01-04,2.45298513118806
"1517","nhc",2023-01-03,1.93222867087611
"1518","nhc",2023-01-02,1.98040574269054
"1519","nhc",2023-01-01,1.96436924722825
"1520","nhc",2022-12-31,0.887754050459088
"1521","nhc",2022-12-30,0.786040797908772
"1522","nhc",2022-12-29,0.801387805862219
"1523","nhc",2022-12-28,0.85415553347666
"1524","nhc",2022-12-27,0.93417546801247
"1525","nhc",2022-12-26,1.06437873171885
"1526","nhc",2022-12-25,1.49776583579889
"1527","nhc",2022-12-24,2.88665608446936
"1528","nhc",2022-12-23,5.66884402776694
"1529","nhc",2022-12-22,2.16187008615651
"1530","nhc",2022-12-21,0.945704520521941
"1531","nhc",2022-12-20,0.896103577426329
"1532","nhc",2022-12-19,0.953862127901838
"1533","nhc",2022-12-18,1.26961922868832
"1534","nhc",2022-12-17,2.91142967718472
"1535","nhc",2022-12-16,7.36189122230846
"1536","nhc",2022-12-15,7.33570951651067
"1537","nhc",2022-12-14,5.81886075835698
"1538","nhc",2022-12-13,5.79888753824905
"1539","nhc",2022-12-12,5.78417065943686
"1540","nhc",2022-12-11,5.81262787484016
"1541","nhc",2022-12-10,5.43067973305185
"1542","nhc",2022-12-09,4.78167265919867
"1543","nhc",2022-12-08,4.35993272543571
"1544","nhc",2022-12-07,3.38860121394222
"1545","nhc",2022-12-06,2.8980706381056
"1546","nhc",2022-12-05,2.5345561131767
"1547","nhc",2022-12-02,0.972718375802711
"1548","nhc",2022-12-01,1.65160713790186
"1549","nhc",2022-11-30,1.01515328267049
"1550","nhc",2022-11-29,1.02057038493808
"1551","nhc",2022-11-28,3.58096477558371
"1552","nhc",2022-11-27,5.88371395130671
"1553","nhc",2022-11-26,5.17523816498833
"1554","nhc",2022-11-25,5.27816934238136
"1555","nhc",2022-11-24,4.49362121827077
"1556","nhc",2022-11-23,4.28424277872237
"1557","nhc",2022-11-22,4.38292611628465
"1558","nhc",2022-11-21,4.32626784518918
"1559","nhc",2022-11-20,3.91291789434577
"1560","nhc",2022-11-19,4.41117828226992
"1561","nhc",2022-11-18,4.29314698292118
"1562","nhc",2022-11-17,4.0324387917532
"1563","nhc",2022-11-16,3.69229934862962
"1564","nhc",2022-11-15,3.7875610449458
"1565","nhc",2022-11-14,3.43719487026084
"1566","nhc",2022-11-13,2.90213880726085
"1567","nhc",2022-11-12,2.93804046858671
"1568","nhc",2022-11-11,2.9492224205436
"1569","nhc",2022-11-10,2.57463020170998
"1570","nhc",2022-11-09,2.50352353290085
"1571","nhc",2022-11-08,2.27815439675842
"1572","nhc",2022-11-07,2.22817112157905
"1573","nhc",2022-11-06,2.13428658001623
"1574","nhc",2022-11-05,2.25058256485421
"1575","nhc",2022-11-04,2.21279946872775
"1576","nhc",2022-11-03,2.12572271710139
"1577","nhc",2022-11-02,2.01899017355183
"1578","nhc",2022-11-01,1.90905567132219
"1579","nhc",2022-10-31,1.92286891239515
"1580","nhc",2022-10-30,1.9377104997574
"1581","nhc",2022-10-29,1.84093758622524
"1582","nhc",2022-10-28,1.72122403505758
"1583","nhc",2022-10-27,1.53261090892035
"1584","nhc",2022-10-26,1.65998392744054
"1585","nhc",2022-10-25,1.69588119532817
"1586","nhc",2022-10-24,1.64024519612716
"1587","nhc",2022-10-23,1.5659074955224
"1588","nhc",2022-10-22,1.4844502723511
"1589","nhc",2022-10-21,1.44787702605798
"1590","nhc",2022-10-20,1.57103734872998
"1591","nhc",2022-10-19,1.42016984967271
"1592","nhc",2022-10-18,1.13684795308811
"1593","nhc",2022-10-17,1.08097308173577
"1594","nhc",2022-10-16,0.954990864711401
"1595","nhc",2022-10-15,0.938744208917868
"1596","nhc",2022-10-14,0.891042372614749
"1597","nhc",2022-10-13,1.0655306985959
"1598","nhc",2022-10-12,1.04554202044581
"1599","nhc",2022-10-11,0.946632334008445
"1600","nhc",2022-10-10,0.863608777230126
"1601","nhc",2022-10-09,0.820612219315801
"1602","nhc",2022-10-08,0.802543426140787
"1603","nhc",2022-10-07,0.785309311661964
"1604","nhc",2022-10-06,0.815817103931154
"1605","nhc",2022-10-05,0.838718550381754
"1606","nhc",2022-10-04,0.684990724922976
"1607","nhc",2022-10-03,0.494152182917632
"1608","nhc",2022-10-02,0.759124550798282
"1609","nhc",2022-10-01,3.29541673553086
"1610","nhc",2022-09-30,0.116808668413796
"1611","nhc",2022-09-29,0.109252687146834
"1612","nhc",2022-09-28,0.118998352274685
"1613","nhc",2022-09-27,0.127339098570883
"1614","nhc",2022-09-26,0.130067404803002
"1615","nhc",2022-09-25,0.132979473494214
"1616","nhc",2022-09-24,0.142229084461259
"1617","nhc",2022-09-23,0.157042161343443
"1618","nhc",2022-09-22,0.166925948025844
"1619","nhc",2022-09-21,0.187309866580758
"1620","nhc",2022-09-20,0.203976756129379
"1621","nhc",2022-09-19,0.224371988480616
"1622","nhc",2022-09-18,0.234977769896098
"1623","nhc",2022-09-17,0.283726176238691
"1624","nhc",2022-09-16,0.62048066488692
"1625","nhc",2022-09-15,0.830091248988088
"1626","nhc",2022-09-14,0.881671281184598
"1627","nhc",2022-09-13,0.997483111261971
"1628","nhc",2022-09-12,0.953565822902051
"1629","nhc",2022-09-11,0.965197606092828
"1630","nhc",2022-09-10,0.983502146625489
"1631","nhc",2022-09-09,1.03561320067713
"1632","nhc",2022-09-08,2.12935548536041
"1633","nhc",2022-09-07,0.940066541386302
"1634","nhc",2022-09-06,0.624377282540673
"1635","nhc",2022-09-05,0.578061082929865
"1636","nhc",2022-09-04,0.611238763575695
"1637","nhc",2022-09-03,0.648079915008574
"1638","nhc",2022-09-02,0.708332187788618
"1639","nhc",2022-09-01,0.801890889046792
"1640","nhc",2022-08-31,0.891271406851367
"1641","nhc",2022-08-30,1.00103172452886
"1642","nhc",2022-08-29,1.91129800987238
"1643","nhc",2022-08-28,0.472401670145401
"1644","nhc",2022-08-27,0.473614615615107
"1645","nhc",2022-08-26,0.484300974160893
"1646","nhc",2022-08-25,0.460573277160056
"1647","nhc",2022-08-24,0.458753757915024
"1648","nhc",2022-08-10,0.660286598258567
"1649","nhc",2022-08-09,0.737114768638421
"1650","nhc",2022-08-08,0.829295639899603
"1651","nhc",2022-08-07,0.980429949027399
"1652","nhc",2022-08-06,1.53501111205813
"1653","nhc",2022-08-05,2.25320448260446
"1654","nhc",2022-08-04,0.906346638919397
"1655","nhc",2022-08-03,0.889065077962606
"1656","nhc",2022-08-02,0.858280333396012
"1657","nhc",2022-08-01,0.831070055700526
"1658","nhc",2022-07-31,0.621307155076472
"1659","nhc",2022-07-30,0.691800517977042
"1660","nhc",2022-07-29,0.64875436878903
"1661","nhc",2022-07-28,0.585799942535819
"1662","nhc",2022-07-27,0.462050771800818
"1663","nhc",2022-07-26,0.426732597835578
"1664","nhc",2022-07-25,0.428217249533333
"1665","nhc",2022-07-24,0.661484571993968
"1666","nhc",2022-07-23,0.944429439129204
"1667","nhc",2022-07-22,3.06065349764921
"1668","nhc",2022-07-21,0.460667388585707
"1669","nhc",2022-07-20,0.261491614523384
"1670","nhc",2022-07-19,0.294395011687109
"1671","nhc",2022-07-18,0.32739214883473
"1672","nhc",2022-07-17,0.337347628189966
"1673","nhc",2022-07-16,0.462002856556746
"1674","nhc",2022-07-15,0.786564141175008
"1675","nhc",2022-07-14,2.20777065234753
"1676","nhc",2022-07-13,0.366862851954199
"1677","nhc",2022-07-12,0.510883565732799
"1678","nhc",2022-07-11,1.16649536108652
"1679","nhc",2022-07-10,3.45979060795159
"1680","nhc",2022-07-09,0.21762730260531
"1681","nhc",2022-07-08,0.208969218212135
"1682","nhc",2022-07-07,0.207622894683448
"1683","nhc",2022-07-06,0.213895431367787
"1684","nhc",2022-07-05,0.211356690001558
"1685","nhc",2022-07-04,0.229901951354361
"1686","nhc",2022-07-03,0.247280733146626
"1687","nhc",2022-07-02,0.253978983225584
"1688","nhc",2022-07-01,0.0940670798692291
"1689","nhc",2022-06-30,0.113776406565238
"1690","nhc",2022-06-29,0.145101824647349
"1691","nhc",2022-06-28,0.170756056189287
"1692","nhc",2022-06-27,0.210587352036467
"1693","nhc",2022-06-26,0.260575191826906
"1694","nhc",2022-06-25,0.181328612997728
"1695","nhc",2022-06-24,0.0880451253473623
"1696","nhc",2022-06-23,0.0874144777970401
"1697","nhc",2022-06-22,0.0861798820719498
"1698","nhc",2022-06-21,0.117014979717671
"1699","nhc",2022-06-20,0.0987941555723879
"1700","nhc",2022-06-19,0.114863023680122
"1701","nhc",2022-06-18,0.131117559202029
"1702","nhc",2022-06-17,0.158460831606704
"1703","nhc",2022-06-16,0.136766201726577
"1704","nhc",2022-06-15,0.166328143169375
"1705","nhc",2022-06-14,0.167375963556926
"1706","nhc",2022-06-13,0.181158906023586
"1707","nhc",2022-06-12,0.201580321973557
"1708","nhc",2022-06-11,0.226644076818315
"1709","nhc",2022-06-10,0.283864084337599
"1710","nhc",2022-06-09,0.291775089966052
"1711","nhc",2022-06-08,0.20903219771899
"1712","nhc",2022-06-07,0.212769902184303
"1713","nhc",2022-06-06,0.256152076474139
"1714","nhc",2022-06-05,0.312823605926508
"1715","nhc",2022-06-04,0.366971634904911
"1716","nhc",2022-06-03,0.397096454140324
"1717","nhc",2022-06-02,0.427543612415659
"1718","nhc",2022-06-01,0.541125218348329
"1719","nhc",2022-05-31,0.697881014253813
"1720","nhc",2022-05-30,0.878064347794095
"1721","nhc",2022-05-29,1.11817768558517
"1722","nhc",2022-05-28,2.11508260892376
"1723","nhc",2022-05-27,2.76028221822178
"1724","nhc",2022-05-26,1.35430670925697
"1725","nhc",2022-05-25,2.44009056860765
"1726","nhc",2022-05-24,3.95667996701944
"1727","nhc",2022-05-23,1.32112315744554
"1728","nhc",2022-05-22,1.34601600168208
"1729","nhc",2022-05-21,1.51698842778967
"1730","nhc",2022-05-20,1.56299746811022
"1731","nhc",2022-05-19,1.41228081818482
"1732","nhc",2022-05-18,1.55640577345873
"1733","nhc",2022-05-17,1.73934603291747
"1734","nhc",2022-05-16,1.66860188352383
"1735","nhc",2022-05-15,1.74757644629658
"1736","nhc",2022-05-14,1.65430849439175
"1737","nhc",2022-05-13,1.62399343140609
"1738","nhc",2022-05-12,1.63811427089065
"1739","nhc",2022-05-11,1.6594173116221
"1740","nhc",2022-05-10,1.67729207034458
"1741","nhc",2022-05-09,1.72392385284202
"1742","nhc",2022-05-08,1.79224460916487
"1743","nhc",2022-05-07,1.70331541623254
"1744","nhc",2022-05-06,1.38918709026233
"1745","nhc",2022-05-05,1.32871306944841
"1746","nhc",2022-05-04,1.32375480913721
"1747","nhc",2022-05-03,1.26585873789692
"1748","nhc",2022-05-02,1.2685718539001
"1749","nhc",2022-05-01,1.15933336899099
"1750","nhc",2022-04-30,1.11462018134895
"1751","nhc",2022-04-29,0.945279032053779
"1752","nhc",2022-04-28,0.886084808582114
"1753","nhc",2022-04-27,0.85479725262903
"1754","nhc",2022-04-26,0.684522280223892
"1755","nhc",2022-04-25,0.663377106247382
"1756","nhc",2022-04-24,0.606615630069742
"1757","nhc",2022-04-23,0.632124317213673
"1758","nhc",2022-04-22,0.697125162485767
"1759","nhc",2022-04-21,0.826386241869766
"1760","nhc",2022-04-20,1.46189754968978
"1761","nhc",2022-04-19,4.00273598252221
"1762","nhc",2022-04-18,2.18679118417429
"1763","nhc",2022-04-17,0.699636084758459
"1764","nhc",2022-04-16,0.817458593574685
"1765","nhc",2022-04-15,0.837940608299655
"1766","nhc",2022-04-14,0.846265306815979
"1767","nhc",2022-04-13,0.815006454092229
"1768","nhc",2022-04-12,0.835672367059922
"1769","nhc",2022-04-11,0.775927484077494
"1770","nhc",2022-04-10,0.808528069709624
"1771","nhc",2022-04-09,0.846361909126911
"1772","nhc",2022-04-08,0.89914689918447
"1773","nhc",2022-04-07,1.07843514963788
"1774","nhc",2022-04-06,1.07574311665456
"1775","nhc",2022-04-05,0.648811694122942
"1776","nhc",2022-04-04,0.668089601621473
"1777","nhc",2022-04-03,0.744496336680268
"1778","nhc",2022-04-02,0.887227484390569
"1779","nhc",2022-04-01,1.51312669884925
"1780","nhc",2022-03-31,0.613205132243876
"1781","nhc",2022-03-30,0.539588799742981
"1782","nhc",2022-03-29,0.548342444811875
"1783","nhc",2022-03-28,0.574995686257686
"1784","nhc",2022-03-27,0.636168525668053
"1785","nhc",2022-03-26,0.694804294171473
"1786","nhc",2022-03-25,0.811435386219643
"1787","nhc",2022-03-24,0.872528993347451
"1788","nhc",2022-03-23,0.827452054701341
"1789","nhc",2022-03-22,0.889230282267498
"1790","nhc",2022-03-21,1.02231074808238
"1791","nhc",2022-03-20,1.31189869681528
"1792","nhc",2022-03-19,2.94322440014509
"1793","nhc",2022-03-18,6.17472863259875
"1794","nhc",2022-03-17,15.2536395305075
"1795","nhc",2022-03-16,0.893824333310106
"1796","nhc",2022-03-15,1.04653129539285
"1797","nhc",2022-03-14,1.67826418288316
"1798","nhc",2022-03-13,4.71374657801101
"1799","nhc",2022-03-12,6.66147117191106
"1800","nhc",2022-03-11,3.42198522867006
"1801","nhc",2022-03-10,4.79235521713257
"1802","nhc",2022-03-09,4.49111370551068
"1803","nhc",2022-03-08,3.00728125861865
"1804","nhc",2022-03-07,3.25742112473937
"1805","nhc",2022-03-06,3.12845072729704
"1806","nhc",2022-03-05,3.06482524489651
