site,resolution,date,GPP,GPP.lower,GPP.upper,GPP.n_eff,GPP.Rhat,ER,ER.lower,ER.upper,ER.n_eff,ER.Rhat,K600,K600.lower,K600.upper,K600.n_eff,K600.Rhat,DO.obs,DO.sat,DO.amp,DO.psat,depth,temp.water,discharge,shortwave,year
NC_EllerbeGlenn,15min,2021-10-18,0.34003820579065824,-0.3971205968956422,1.0429500063782335,2943.105959067681,0.9990415508666228,-5.561804663086414,-8.0168178719233,-3.026154733766107,2090.5119463397527,0.99927552451139,7.614543336394139,4.406486275441341,10.65067990277017,1891.6602023555852,0.9989455444754448,7.434618333333333,9.435282990384016,0,78.79592314200153,0.3346220853714218,18.5101375,0.5096142682792152,225.01499049421935,2021
NC_EllerbeGlenn,15min,2021-10-19,0.7289603524727308,0.00521529073769166,1.4446205599513011,2583.423997527364,1.0002084127670463,-5.495673769656181,-8.062248640974492,-3.0726519480105083,1691.6814282521902,1.002382750482859,6.809750320997065,3.7644776055958458,9.96170647018417,1789.2776487434924,1.0009935023168464,7.401249791666666,9.469464386804688,0,78.15911744681152,0.32316001513002246,18.4661125,0.4511223371570479,222.8538503254052,2021
NC_EllerbeGlenn,15min,2021-10-20,0.3826907208752692,-0.28630567438672094,1.0629220496037066,3561.046585582584,0.9993050295533912,-5.747997977381411,-8.334254586979656,-3.031276350242026,1983.0526714234743,1.002080773447084,7.156583153940334,4.12757110443054,10.23525165149607,1977.436097681972,1.002970775508745,7.1531603125,9.39302003011385,0,76.15399828348177,0.3236811196803519,18.844585416666668,0.45253817815244074,220.71969435272183,2021
NC_EllerbeGlenn,15min,2021-10-21,0.6106526101577836,-0.1533606527000524,1.3220057897834436,2509.45834678666,0.9988495041936452,-5.428078064899326,-8.02492122944198,-2.7693651937535995,1267.8797791075187,1.0018111685912947,6.853653266823679,3.4231961481012396,10.005789510429306,1421.5771966725038,1.001919010360779,7.215555416666667,9.225772819817063,0,78.21085081531135,0.31940392620048147,19.539167708333338,0.43309986115319304,218.614494749868,2021
NC_EllerbeGlenn,15min,2021-10-22,0.9787315064029748,0.29705762673681707,1.681716949667471,2321.365941029732,0.999061561644778,-3.7208866465614214,-5.534897216851789,-1.818368756135571,1670.936605171727,0.9993147748414304,5.857543917766634,3.1682866740971396,8.409826009094102,1792.9239674252758,0.9992567272584252,7.391718854166666,8.940983397872182,0,82.67232501433548,0.31446857187480903,20.900138541666667,0.4106823787261395,216.52019454484844,2021
NC_EllerbeGlenn,15min,2021-10-23,0.7802058580757374,0.05180417958875356,1.5033315430141023,2619.4808048262594,0.998474774533801,-3.8515037407486545,-5.739238611554059,-1.8665757589607757,1769.13248841195,1.000489740687057,6.893372706470631,3.786695058476859,9.75103156698914,1640.642753390137,0.998916541846512,7.876666354166667,9.203072023735697,0,85.58735967568126,0.3219932242683853,19.607152083333332,0.44708129098269744,214.43775245830537,2021
NC_EllerbeGlenn,15min,2021-10-24,0.8597855833287859,0.16953541065856853,1.5724631443159716,2375.236010171625,0.9996327843854216,-4.065224159409817,-5.998226406850401,-2.2922888033976516,1585.7468500322714,0.999269283591286,6.847470224433563,3.898576530230258,10.09034482000244,1663.8520936804723,0.9995236489205545,7.86013875,9.193609241558928,0,85.49568013472785,0.3258412356107588,19.790834375,0.4639533961777956,212.36812231842532,2021
NC_EllerbeGlenn,15min,2021-10-25,1.756651134017882,0.9535593738268996,2.631230794285744,1898.8412114740624,0.9990169880165524,-6.84407351470669,-9.095620366561947,-4.546474814240174,1797.016152968718,0.9991878972467796,6.3039779250379135,4.516205774905966,8.067501156503969,1824.7171481682783,0.9999135621677964,7.668402916666667,9.089521263358728,0,84.36531137871023,0.5499118619101377,19.821039583333334,6.408745272270942,210.3122522313865,2021
NC_EllerbeGlenn,15min,2021-10-26,-0.05362452510568766,-0.7309377212913293,0.6391404095637123,3509.185502562936,0.9987071684186584,-6.689927776173551,-9.217017740210329,-4.0879606652248714,1817.3218159656324,1.0026858988003935,8.684970604395831,5.691575845273188,11.764881645967582,1925.2328808563157,1.0009694425222229,7.6509375,9.330823468559243,0,81.99638033856584,0.4522828146606387,18.407288541666667,1.5681913858346053,208.27108377836117,2021
NC_EllerbeGlenn,15min,2021-10-27,0.3123642314817902,-0.333959452521156,1.006816052821945,2809.8236997365416,1.0004645906753855,-6.170931259008718,-8.753521208251106,-3.736101089716998,2380.438529826833,0.9990626104131984,8.424680079537119,5.317708731081591,11.632973013409265,2565.970288222166,0.9987582731843164,7.550659166666667,9.46355351783144,0,79.78672231777993,0.35494535322913573,17.906388541666665,0.6186045282370608,206.2455512319571,2021
NC_EllerbeGlenn,15min,2021-10-29,0.5264424449708767,-0.2250034600487213,1.2465419196845873,2832.0904202818274,0.9990730439893184,-5.860149321970125,-8.012238844034144,-3.680000661314815,1466.911964431907,0.9996319341252616,9.310855295793624,6.2988541200263395,12.369110890934714,1724.8481669879918,0.9996360828432992,7.71059,9.146704365568027,0,84.2991059055745,0.38663429749052414,19.020139583333332,0.8428383458824039,202.24508992145311,2021
NC_EllerbeGlenn,15min,2021-10-30,0.13251687860041783,-0.5425547293057944,0.7872752944405399,3881.5208508584224,0.999059585415258,-4.363202367921229,-6.5148868509975495,-2.186126820984158,1778.9116167666634,1.0003680307907177,6.912819451056224,3.7453422658171736,9.783117287287762,1820.917768405781,0.999446458055412,7.482534791666667,9.377258525889118,0,79.79448120160684,0.3325939532349944,17.965554166666667,0.49896596412636474,200.27198651325625,2021
NC_EllerbeGlenn,15min,2021-10-31,0.15651690447507882,-0.5364553314026205,0.846532271747802,3305.5799944076603,0.9998323773184488,-3.944142349025245,-5.943543424185829,-1.9582730518759175,2313.420023061013,0.998381860009706,6.4884794669019215,3.5540466598917337,9.431642866844742,2168.510442700695,0.999330723369078,7.5947221875,9.384605255908916,0,80.92745491578418,0.32607952314962535,18.38645625,0.4655167206102086,198.3242626462089,2021
NC_EllerbeGlenn,15min,2021-11-01,0.30339087088449734,-0.3873401472854161,0.9614988122335922,2789.9755211074403,1.0013543288369902,-4.5437801375605495,-6.781452550442204,-2.2189413681648484,1626.7163587490118,0.9997418165786732,6.687965070002152,3.6832563630029966,9.713507235091226,1521.9816953904683,0.99905376510466,7.756978958333334,9.592130045115656,0,80.86815881195453,0.3213755144053798,17.7911125,0.4415064170633381,196.4287593204596,2021
NC_EllerbeGlenn,15min,2021-11-03,0.9641653893256344,0.2541757312941047,1.6979079246413358,2872.922050995745,0.9984197055831232,-4.482544881263571,-6.7273056654486085,-2.209541677892098,1560.7000330419455,1.0015009071472445,3.8471098143387334,1.6972508934323007,6.1158778252085995,1613.5416245065614,1.0024208256310294,7.350937604166667,9.870214511047784,0,74.47596600802063,0.32004712223136783,16.621879166666666,0.43628550339282696,192.69859576283807,2021
NC_EllerbeGlenn,15min,2021-11-04,0.5031260795092778,-0.16212209892976523,1.1800105907892118,3482.1707901712593,0.998366829345871,-6.442583491494593,-9.883756640699024,-3.2270930072430786,2624.7706508892948,0.9988446705691776,5.979708995255439,2.951071176026343,9.215781993514804,2401.481599666653,0.9988727377563094,6.658055729166667,9.935030817556918,0,67.0159544689155,0.33531680802689956,16.253682291666667,0.5158970626962709,190.87334634533863,2021
NC_EllerbeGlenn,15min,2021-11-05,1.5581904001932954,0.870855011497769,2.2617453533031817,3286.893180178946,0.9993415109557852,-2.7665143484510084,-4.2134054849978275,-1.2904804508582066,3125.215627397919,0.998600623530578,2.744140138199416,0.8383674124251976,4.796507260892652,2070.370344746957,1.0001774773419898,8.277986354166666,10.287913738027074,0,80.46321698410883,0.31546401247948125,14.719095833333334,0.419407498860248,189.1014039512439,2021
NC_EllerbeGlenn,15min,2021-11-06,0.8369890330556125,0.14298830056990106,1.4834091031029568,2608.991287184508,1.0000290745659677,-3.638860329478243,-5.374103788033446,-1.9923066276000905,2152.1789058565137,0.9997566104997552,6.788151221144749,3.8755816892066552,9.62887653863742,2028.855428183131,0.99955225450668606,8.8730903125,10.245513060109566,0,86.60464596006392,0.3157598491000352,14.690628125,0.4183220207637801,187.35272721066977,2021
NC_EllerbeGlenn,15min,2021-11-07,0.8498661965829897,0.10071194423328048,1.5097210328370063,2983.1380440634707,1.00104726318366,-3.504950595447392,-5.2843769233573,-1.6554073516737713,1921.4566213045573,1.0051383855145404,6.271121488323277,3.2673141744512,9.211039134109363,1722.033490792266,1.0058670194739594,8.658263958333333,10.079546317831571,0,85.89934194772368,0.32351247114106707,15.304373958333333,0.4537475423360055,185.62810429929308,2021
NC_EllerbeGlenn,15min,2021-11-08,0.7066516942018363,0.03935130116029153,1.3550044448216416,2908.736453833802,1.0018856945499777,-3.9334818376786127,-5.718649503439184,-2.103353548896023,2120.7440633000856,1.0031123846955077,6.438630491825279,3.678042948697837,9.333167976885584,2004.4338808377656,1.001638343191186,8.571423645833333,10.16254113189818,0,84.34331073878118,0.3261276441495771,15.116246875,0.464602323300684,183.92830953928677,2021
NC_EllerbeGlenn,15min,2021-11-09,0.8826025445076853,0.22221478153091895,1.5469017069994726,2923.2562816663803,0.999703715479225,-4.09325250332509,-5.980024263649865,-2.1921127664740827,1974.206144152168,0.9984366121204654,6.355084288642641,3.621341829567095,9.109095137977702,1967.9564322762312,0.9985479123312953,8.437083229166667,9.994716965269015,0,84.41542925612579,0.3287111355641307,15.855211458333333,0.47861324981759246,182.2541030009525,2021
NC_EllerbeGlenn,15min,2021-11-10,0.7815287475189137,0.08461195309763889,1.4226594335093727,3022.6245351289203,0.9985676667503904,-4.257524434174789,-6.277158731399841,-2.34596297561457,2339.790898730919,0.998773279196116,6.582637452992125,3.757736596947089,9.580438676947924,2589.6091195240288,0.998493148162104,8.167013541666666,9.783481505360184,0,83.47757939944093,0.3303582016282607,16.798130208333333,0.4847485607976282,180.6062301480649,2021
NC_EllerbeGlenn,15min,2021-11-11,1.363183774692598,0.6878596796789928,2.083054035489091,2269.8952171653686,0.9992170192617166,-5.605818736489509,-7.785724034133513,-3.4518525904915727,1777.799101324228,0.9994576334934776,6.887772581709328,4.072219845077984,9.797223853352865,1771.345904469423,1.0011961355439938,7.903159791666667,9.6451352242237,0,81.93933633836392,0.32347552778413635,17.377147916666665,0.451269820594068,178.98542150150857,2021
NC_EllerbeGlenn,15min,2021-11-12,0.4736313629565042,-0.2052587182770535,1.1309717642823949,2630.311908590493,0.998845895176972,-5.5641268693744905,-8.3086326073144,-2.768185821003804,2052.487910013031,1.0030065850760068,5.997076866565963,3.2089068117523363,9.098991842523889,2098.2850676432927,1.0043568293688716,6.866076770833334,9.401677995360163,0,73.03033324712696,0.3316363573863915,18.431247916666667,0.4943349842039339,177.39239233556987,2021
NC_EllerbeGlenn,15min,2021-11-13,0.7334430344615668,0.06041900255164389,1.4136016758103085,2931.7203956480116,0.9989619908101942,-6.367056076686836,-9.114483046214657,-3.569358376541715,1777.0770215410903,1.0005792055701297,6.40749793918666,3.632249836591562,9.2589176551959,2045.2440271751768,1.0003751260544338,7.220451354166666,9.88253875922702,0,73.06271728431274,0.3315157680109307,15.989096875,0.49421699745431785,175.82784240412508,2021
NC_EllerbeGlenn,15min,2021-11-14,0.5772355613984994,-0.0728830962045208,1.2791226751295997,2846.920302120529,0.9986567189236653,-5.973415374716542,-8.580051521576815,-3.2484206785896177,1479.5363591135251,1.000919830550593,6.991410192371093,3.915972576012821,9.746498262829457,1477.0700320408794,1.00156570056689,7.607881666666667,10.205692790759317,0,74.5454700885684,0.3369186426060683,14.530966666666666,0.5199381088706213,174.2924556895555,2021
