date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2022-03-23,0.8552269545920914,-0.15638840130203516,11,12,0.738930359661612,0.261069640338388
2022-03-24,0.6878922469490986,-0.37412307112118554,10,11,0.8276037087573639,0.1723962912426361
2022-03-25,0.6054195089674649,-0.5018336579922489,9,10,0.4661566431126808,0.5338433568873192
2022-03-26,0.44587192679913273,-0.8077235278434983,8,9,0.9956059923689283,0.0043940076310716725
2022-03-27,0.38984296907520094,-0.9420112643379838,7,8,0.6670446748413557,0.33295532515864434
2022-03-28,0.3363802231554187,-1.0895131422803153,6,7,0.4045540645530129,0.5954459354469871
2022-03-29,0.3727879844181979,-0.9867454273280003,7,8,0.8907154897914384,0.10928451020856156
2022-03-30,0.4100039549158471,-0.8915884731940947,7,8,0.4149307191219105,0.5850692808780895
2022-03-31,NA,NA,NA,NA,NA,NA
2022-04-01,NA,NA,NA,NA,NA,NA
2022-04-02,NA,NA,NA,NA,NA,NA
2022-04-03,NA,NA,NA,NA,NA,NA
2022-04-04,NA,NA,NA,NA,NA,NA
2022-04-05,NA,NA,NA,NA,NA,NA
2022-04-06,NA,NA,NA,NA,NA,NA
2022-04-07,NA,NA,NA,NA,NA,NA
2022-04-08,NA,NA,NA,NA,NA,NA
2022-04-09,NA,NA,NA,NA,NA,NA
2022-04-10,0.46265554193201885,-0.7707724716880994,8,9,0.8108507115919336,0.18914928840806644
2022-04-11,0.585686225094177,-0.5349710848684894,9,10,0.6318437774938835,0.36815622250611646
2022-04-12,0.4799288020758117,-0.7341175150907615,8,9,0.6275759286052441,0.37242407139475586
2022-04-13,0.4572517487996028,-0.7825211671157359,8,9,0.8695941887301164,0.1304058112698836
2022-04-14,0.411508285973452,-0.8879261230447699,7,8,0.39661896837528643,0.6033810316247136
2022-04-15,0.45407200589744967,-0.7894994902186152,8,9,0.9044858042445127,0.09551419575548725
2022-04-16,0.46088574068777777,-0.7746051177082757,8,9,0.8300139416928151,0.16998605830718494
2022-04-17,0.4963702556348112,-0.7004331476024663,8,9,0.45915409116376826,0.5408459088362317
2022-04-18,6.028296998133921,1.7964645493139584,21,22,0.9746656065816441,0.02533439341835586
2022-04-19,1.3409784027614562,0.2933994988465505,13,14,0.48999085891868477,0.5100091410813152
2022-04-20,0.5863941455918734,-0.5337631121023129,9,10,0.6258039136630007,0.3741960863369993
2022-04-21,0.5753033911279627,-0.5528577405918252,9,10,0.7212770561105626,0.2787229438894374
2022-04-22,0.4962522688851951,-0.7006708749303422,8,9,0.46034272780314756,0.5396572721968524
2022-04-23,0.4983701310408036,-0.6964122429981613,8,9,0.43904956814224305,0.560950431857757
2022-04-24,0.44457997189083676,-0.8106253259457087,7,8,0.01011498287998014,0.9898850171200199
2022-04-25,0.43078142152323723,-0.8421544601562118,7,8,0.16776065393249553,0.8322393460675045
2022-04-26,0.6515169320424639,-0.4284518934342111,9,10,0.09924782032249171,0.9007521796775083
2022-04-27,0.5331526248276214,-0.6289475452859123,8,9,0.10172607958099825,0.8982739204190018
2022-04-28,0.4268790097796857,-0.8512546553666505,7,8,0.21326162998468906,0.786738370015311
2022-04-29,0.3887456923037715,-0.9448298964407067,7,8,0.6811378353549703,0.3188621646450297
2022-04-30,0.42395588805794754,-0.858125866761646,7,8,0.24761768695966696,0.7523823130403331
2022-05-01,1.4485941170862746,0.37059351166789783,13,14,0.10402079481194745,0.8959792051880525
2022-05-02,0.7521360321150493,-0.28483807762159,10,11,0.3811787412593863,0.6188212587406137
2022-05-03,0.5208525061801459,-0.6522883748513502,8,9,0.21843022740818735,0.7815697725918127
2022-05-04,0.5912610990135363,-0.5254975672362706,9,10,0.5844761893327894,0.41552381066721056
2022-05-05,0.4006564546775139,-0.9146509403736313,7,8,0.5302430550195931,0.4697569449804069
2022-05-06,0.6126756940688532,-0.4899195302367695,9,10,0.4065860043352838,0.5934139956647162
2022-05-07,0.6608732812870183,-0.41419316509263454,9,10,0.027954178614608978,0.972045821385391
2022-05-08,0.4644135445012983,-0.766979863990904,8,9,0.7918876731059568,0.20811232689404324
2022-05-09,0.3858697652818798,-0.9522553620908204,7,8,0.7182651636055388,0.2817348363944612
2022-05-10,0.4057859286170726,-0.9019295278518823,7,8,0.4666359924108483,0.5333640075891517
2022-05-11,0.41941339819772877,-0.8688982149165034,7,8,0.3014794277339539,0.6985205722660461
2022-05-12,0.45796556863478,-0.7809612753472523,8,9,0.8617947298876985,0.13820527011230155
2022-05-13,0.6257427265888331,-0.4688159722474624,9,10,0.30106821438874837,0.6989317856112516
2022-05-14,2.1327874794349095,0.7574297999425691,15,16,0.1698393534385908,0.8301606465614092
2022-05-15,0.6531156524997617,-0.4260010558934657,9,10,0.08699363261876482,0.9130063673812352
