date,discharge.daily,lnQ.daily,lnQ.bin1,lnQ.bin2,lnQ.bin1.weight,lnQ.bin2.weight
2022-06-13,0.011497808750086123,-4.465598805239418,8,9,0.11727738679344835,0.8827226132065517
2022-06-14,0.011350325313066035,-4.478508873521327,8,9,0.18182772820299214,0.8181722717970079
2022-06-15,0.011232338563449963,-4.4889582893956685,8,9,0.23407480757469992,0.7659251924253001
2022-06-16,0.03425450308228584,-3.373937246061166,14,15,0.6589695909021848,0.34103040909781523
2022-06-17,0.023482312842338548,-3.7515077862183457,12,13,0.5468222916880845,0.4531777083119155
2022-06-18,0.015414968837339685,-4.172416239226366,10,11,0.6513645567281839,0.34863544327181606
2022-06-19,0.011303130613219609,-4.482675546216173,8,9,0.20266109167722296,0.7973389083227771
2022-06-20,0.012494796784341925,-4.382442978585627,9,10,0.7014982535244909,0.2985017464755091
2022-06-21,0.012766166308458891,-4.360956864780606,9,10,0.5940676844993863,0.4059323155006137
2022-06-22,0.00941534261936247,-4.665414726737224,7,8,0.11635699428247816,0.8836430057175219
2022-06-23,0.024025051890572476,-3.728658164270778,12,13,0.4325741819502467,0.5674258180497533
2022-06-24,0.011875366348857552,-4.433289079107187,9,10,0.9557287561322915,0.04427124386770853
2022-06-25,0.008011300298931223,-4.826902196628337,7,8,0.9237943437380417,0.0762056562619583
2022-06-26,0.006265096404613372,-5.072761302945095,5,6,0.1530898753218278,0.8469101246781722
2022-06-27,0.10214112914263275,-2.281399802971259,19,20,0.19628237545265198,0.8037176245473481
2022-06-28,0.028704701347219894,-3.550694359624294,13,14,0.5427551587178255,0.45724484128217446
2022-06-29,0.012247024610148177,-4.4024722604612,9,10,0.801644662902355,0.19835533709764497
2022-06-30,0.009816497568057114,-4.623690883365825,8,9,0.9077377774254806,0.09226222257451944
2022-07-01,0.008211877773278545,-4.802173663852614,7,8,0.8001516798594237,0.1998483201405763
2022-07-02,0.007397769200927654,-4.9065767835541125,6,7,0.322167278366918,0.677832721633082
2022-07-03,0.006831432802770512,-4.986220846614039,6,7,0.7203875936665487,0.2796124063334513
2022-07-04,0.005872790462139936,-5.1374253812427275,5,6,0.4764102668099919,0.5235897331900081
2022-07-05,0.005737105700081453,-5.160800429254378,5,6,0.5932855068682436,0.40671449313175645
2022-07-06,0.009574624731344168,-4.648638937232388,7,8,0.032478046758295215,0.9675219532417048
2022-07-07,0.0060468209178236405,-5.108222613174471,5,6,0.3303964264687084,0.6696035735312915
2022-07-08,0.006459774541479888,-5.042160862496377,5,6,8.767307824175666e-5,0.9999123269217582
2022-07-09,1.7182469339963244,0.5413045466422104,33,34,0.08276062738530536,0.9172393726146947
2022-07-10,1.3909723382425259,0.33000302650527286,32,33,0.13926822806999212,0.8607317719300078
2022-07-11,0.11580694441691419,-2.1558307465833333,20,21,0.568437093513022,0.43156290648697804
2022-07-12,0.03286815877429701,-3.4152509082598694,14,15,0.8655379018957025,0.13446209810429754
2022-07-13,0.032248728338812635,-3.434276667872439,14,15,0.9606666999585491,0.03933330004145086
2022-07-14,0.0426492603174693,-3.1547453482787975,15,16,0.563010101990343,0.43698989800965704
2022-07-15,0.020166885178126946,-3.90371336739313,11,12,0.3078501975620049,0.6921498024379951
2022-07-16,0.0152733847378004,-4.181643524995441,10,11,0.6975009855735597,0.30249901442644034
2022-07-17,0.013916537117215586,-4.274677425339303,9,10,0.16267048729286918,0.8373295127071309
2022-07-18,0.012347313347321838,-4.3943167823009786,9,10,0.7608672721012493,0.23913272789875073
2022-07-19,0.011521406100009339,-4.4635485738703,8,9,0.10702622994785739,0.8929737700521426
2022-07-20,0.011344425975585232,-4.479028759158199,8,9,0.18442715638735213,0.8155728436126479
2022-07-21,2.3338162530995117,0.847504804586852,35,36,0.551759337662097,0.44824066233790305
2022-07-22,0.11537924244955594,-2.1595308158747577,20,21,0.586937439970144,0.413062560029856
2022-07-23,0.03324571637306844,-3.4038293510648447,14,15,0.8084301159205791,0.19156988407942088
2022-07-24,0.019214142174977175,-3.952108699470745,11,12,0.5498268579500794,0.45017314204992065
2022-07-25,0.05261324132254651,-2.9447874547486204,16,17,0.513220634339457,0.48677936566054303
2022-07-26,0.04824478191801147,-3.031467603822391,16,17,0.9466213797083092,0.053378620291690826
2022-07-27,0.0205798388017832,-3.8834433813676874,11,12,0.20650026743479247,0.7934997325652076
2022-07-28,0.01436783643449706,-4.242763151500381,9,10,0.003099118098259812,0.9969008819017402
